Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
448435;732;0;0;Remaining Q8;Remaining Q18;Remaining Q0;Remaining Q0;0
449444;533;8;1;Remaining Q0;Remaining Q18;Remaining Q0;Remaining Q0;0
449448;792;34;2;Remaining Q6;Remaining Q0;Remaining Q30;Remaining Q142;0
449449;891;30;3;Remaining Q6;Remaining Q0;Remaining Q0;Remaining Q142;0
449450;928;142;4;Remaining Q6;Remaining Q0;Remaining Q0;Remaining Q0;0
449452;786;0;0;Remaining Q6;Remaining Q0;Remaining Q0;Remaining Q0;0
450444;533;17;1;Remaining Q0;Remaining Q28;Remaining Q20;Remaining Q124;0
450446;783;28;2;Remaining Q0;Remaining Q0;Remaining Q20;Remaining Q124;0
450449;888;38;3;Remaining Q2;Remaining Q9;Remaining Q0;Remaining Q191;0
450451;917;191;4;Remaining Q2;Remaining Q9;Remaining Q0;Remaining Q0;0
450453;726;0;0;Remaining Q2;Remaining Q9;Remaining Q0;Remaining Q0;0
451453;533;7;1;Remaining Q0;Remaining Q27;Remaining Q21;Remaining Q105;0
451455;793;27;2;Remaining Q0;Remaining Q0;Remaining Q21;Remaining Q105;0
451456;899;21;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q105;0
451458;945;347;4;Remaining Q15;Remaining Q39;Remaining Q47;Remaining Q0;0
451460;598;0;0;Remaining Q15;Remaining Q39;Remaining Q47;Remaining Q0;0
452457;533;15;1;Remaining Q0;Remaining Q39;Remaining Q47;Remaining Q0;0
452458;785;39;2;Remaining Q0;Remaining Q0;Remaining Q47;Remaining Q0;0
452460;879;47;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
452462;899;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
452463;899;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
453469;533;1;1;Remaining Q0;Remaining Q7;Remaining Q17;Remaining Q66;0
453472;799;7;2;Remaining Q0;Remaining Q0;Remaining Q17;Remaining Q66;0
453474;925;17;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q66;0
453475;975;66;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
453477;909;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
454483;533;22;1;Remaining Q0;Remaining Q37;Remaining Q53;Remaining Q253;0
454484;778;37;2;Remaining Q0;Remaining Q0;Remaining Q53;Remaining Q253;0
454486;874;53;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q253;0
454488;888;253;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
454489;635;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
455494;533;15;1;Remaining Q0;Remaining Q35;Remaining Q49;Remaining Q218;0
455497;785;35;2;Remaining Q0;Remaining Q0;Remaining Q49;Remaining Q218;0
455499;883;49;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q218;0
455501;901;218;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
455503;683;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
456508;533;29;1;Remaining Q0;Remaining Q39;Remaining Q63;Remaining Q285;0
456511;771;39;2;Remaining Q0;Remaining Q0;Remaining Q63;Remaining Q285;0
456513;865;63;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q285;0
456515;869;285;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
456517;584;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
457520;533;5;1;Remaining Q0;Remaining Q10;Remaining Q11;Remaining Q91;0
457522;795;10;2;Remaining Q0;Remaining Q0;Remaining Q11;Remaining Q91;0
457523;918;11;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q91;0
457525;974;91;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
457527;883;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
458533;533;13;1;Remaining Q0;Remaining Q31;Remaining Q49;Remaining Q204;0
458536;787;31;2;Remaining Q0;Remaining Q0;Remaining Q49;Remaining Q204;0
458537;889;49;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q204;0
458539;907;204;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
458541;703;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
459545;533;17;1;Remaining Q0;Remaining Q38;Remaining Q44;Remaining Q276;0
459547;783;38;2;Remaining Q0;Remaining Q0;Remaining Q44;Remaining Q276;0
459549;878;44;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q276;0
459551;901;276;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
459553;625;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
460549;533;10;1;Remaining Q0;Remaining Q17;Remaining Q25;Remaining Q94;0
460551;790;17;2;Remaining Q0;Remaining Q0;Remaining Q25;Remaining Q94;0
460552;906;25;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q94;0
460553;948;94;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
460554;854;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
461551;533;21;1;Remaining Q0;Remaining Q30;Remaining Q46;Remaining Q261;0
461553;779;30;2;Remaining Q0;Remaining Q0;Remaining Q46;Remaining Q261;0
461555;882;46;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q261;0
461556;903;261;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
461558;642;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
462551;533;5;1;Remaining Q0;Remaining Q5;Remaining Q14;Remaining Q39;0
462554;795;5;2;Remaining Q0;Remaining Q0;Remaining Q14;Remaining Q39;0
462555;923;14;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q39;0
462556;976;39;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
462558;937;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
463560;533;7;1;Remaining Q0;Remaining Q14;Remaining Q20;Remaining Q85;0
463562;793;14;2;Remaining Q0;Remaining Q0;Remaining Q20;Remaining Q85;0
463563;912;20;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q85;0
463565;959;85;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
463566;874;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
464573;533;17;1;Remaining Q0;Remaining Q26;Remaining Q33;Remaining Q197;0
464575;783;26;2;Remaining Q0;Remaining Q0;Remaining Q33;Remaining Q197;0
464576;890;33;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q197;0
464578;924;197;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
464579;727;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
465578;533;9;1;Remaining Q0;Remaining Q13;Remaining Q18;Remaining Q106;0
465580;791;13;2;Remaining Q0;Remaining Q0;Remaining Q18;Remaining Q106;0
465582;911;18;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q106;0
465583;960;106;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
465585;854;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
466591;533;14;1;Remaining Q0;Remaining Q19;Remaining Q28;Remaining Q177;0
466594;786;19;2;Remaining Q0;Remaining Q0;Remaining Q28;Remaining Q177;0
466595;900;28;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q177;0
466596;939;177;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
466598;762;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
467603;533;8;1;Remaining Q0;Remaining Q7;Remaining Q19;Remaining Q55;0
467605;792;7;2;Remaining Q0;Remaining Q0;Remaining Q19;Remaining Q55;0
467607;918;19;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q55;0
467609;966;55;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
467610;911;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
468616;533;6;1;Remaining Q0;Remaining Q18;Remaining Q33;Remaining Q152;0
468619;794;18;2;Remaining Q0;Remaining Q0;Remaining Q33;Remaining Q152;0
468622;909;33;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q152;0
468624;943;152;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
468625;791;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
469628;533;11;1;Remaining Q0;Remaining Q27;Remaining Q39;Remaining Q183;0
469630;789;27;2;Remaining Q0;Remaining Q0;Remaining Q39;Remaining Q183;0
469631;895;39;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q183;0
469633;923;183;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
469635;740;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
470628;533;7;1;Remaining Q0;Remaining Q7;Remaining Q20;Remaining Q89;0
470629;793;7;2;Remaining Q0;Remaining Q0;Remaining Q20;Remaining Q89;0
470631;919;20;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q89;0
470633;966;89;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
470635;877;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
471629;533;2;1;Remaining Q0;Remaining Q4;Remaining Q8;Remaining Q60;0
471632;798;4;2;Remaining Q0;Remaining Q0;Remaining Q8;Remaining Q60;0
471634;927;8;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q60;0
471636;986;60;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
471638;926;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
472630;533;9;1;Remaining Q0;Remaining Q17;Remaining Q21;Remaining Q107;0
472633;791;17;2;Remaining Q0;Remaining Q0;Remaining Q21;Remaining Q107;0
472634;907;21;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q107;0
472636;953;107;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
472637;846;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
473645;533;4;1;Remaining Q0;Remaining Q10;Remaining Q8;Remaining Q69;0
473648;796;10;2;Remaining Q0;Remaining Q0;Remaining Q8;Remaining Q69;0
473650;919;8;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q69;0
473652;978;69;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
473653;909;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
474657;533;14;1;Remaining Q0;Remaining Q26;Remaining Q45;Remaining Q177;0
474658;786;26;2;Remaining Q0;Remaining Q0;Remaining Q45;Remaining Q177;0
474660;893;45;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q177;0
474661;915;177;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
474662;738;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
475669;533;19;1;Remaining Q0;Remaining Q44;Remaining Q54;Remaining Q223;0
475671;781;44;2;Remaining Q0;Remaining Q0;Remaining Q54;Remaining Q223;0
475673;870;54;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q223;0
475675;883;223;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
475676;660;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
476676;533;17;1;Remaining Q0;Remaining Q23;Remaining Q56;Remaining Q181;0
476679;783;23;2;Remaining Q0;Remaining Q0;Remaining Q56;Remaining Q181;0
476681;893;56;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q181;0
476684;904;181;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
476688;723;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
477685;533;17;1;Remaining Q0;Remaining Q25;Remaining Q32;Remaining Q178;0
477688;783;25;2;Remaining Q0;Remaining Q0;Remaining Q32;Remaining Q178;0
477691;891;32;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q178;0
477694;926;178;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
477699;748;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
478686;533;3;1;Remaining Q0;Remaining Q8;Remaining Q11;Remaining Q61;0
478689;797;8;2;Remaining Q0;Remaining Q0;Remaining Q11;Remaining Q61;0
478691;922;11;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q61;0
478692;978;61;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
478693;917;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
479699;533;12;1;Remaining Q0;Remaining Q22;Remaining Q50;Remaining Q200;0
479701;788;22;2;Remaining Q0;Remaining Q0;Remaining Q50;Remaining Q200;0
479703;899;50;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q200;0
479704;916;200;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
479706;716;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
480712;533;17;1;Remaining Q0;Remaining Q31;Remaining Q66;Remaining Q257;0
480714;783;31;2;Remaining Q0;Remaining Q0;Remaining Q66;Remaining Q257;0
480716;885;66;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q257;0
480717;886;257;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
480720;629;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
481713;533;9;1;Remaining Q0;Remaining Q15;Remaining Q21;Remaining Q121;0
481715;791;15;2;Remaining Q0;Remaining Q0;Remaining Q21;Remaining Q121;0
481716;909;21;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q121;0
481718;955;121;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
481720;834;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
482715;533;4;1;Remaining Q0;Remaining Q23;Remaining Q30;Remaining Q123;0
482717;796;23;2;Remaining Q0;Remaining Q0;Remaining Q30;Remaining Q123;0
482719;906;30;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q123;0
482720;943;123;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
482722;820;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
483719;533;12;1;Remaining Q0;Remaining Q38;Remaining Q35;Remaining Q219;0
483721;788;38;2;Remaining Q0;Remaining Q0;Remaining Q35;Remaining Q219;0
483722;883;35;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q219;0
483723;915;219;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
483725;696;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
484734;533;8;1;Remaining Q0;Remaining Q14;Remaining Q20;Remaining Q118;0
484736;792;14;2;Remaining Q0;Remaining Q0;Remaining Q20;Remaining Q118;0
484739;911;20;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q118;0
484742;958;118;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
484744;840;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
485747;533;5;1;Remaining Q0;Remaining Q14;Remaining Q16;Remaining Q69;0
485749;795;14;2;Remaining Q0;Remaining Q0;Remaining Q16;Remaining Q69;0
485750;914;16;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q69;0
485752;965;69;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
485753;896;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
486761;533;20;1;Remaining Q0;Remaining Q36;Remaining Q50;Remaining Q325;0
486762;780;36;2;Remaining Q0;Remaining Q0;Remaining Q50;Remaining Q325;0
486763;877;50;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q325;0
486764;894;325;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
486766;569;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
487774;533;7;1;Remaining Q0;Remaining Q7;Remaining Q35;Remaining Q147;0
487775;793;7;2;Remaining Q0;Remaining Q0;Remaining Q35;Remaining Q147;0
487776;919;35;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q147;0
487777;951;147;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
487778;804;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
488787;533;33;1;Remaining Q0;Remaining Q81;Remaining Q115;Remaining Q500;0
488789;767;81;2;Remaining Q0;Remaining Q0;Remaining Q115;Remaining Q500;0
488790;819;115;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q500;0
488792;771;500;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
488794;271;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
489802;533;4;1;Remaining Q0;Remaining Q16;Remaining Q23;Remaining Q134;0
489804;796;16;2;Remaining Q0;Remaining Q0;Remaining Q23;Remaining Q134;0
489805;913;23;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q134;0
489807;957;134;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
489808;823;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
490815;533;23;1;Remaining Q0;Remaining Q40;Remaining Q45;Remaining Q208;0
490818;777;40;2;Remaining Q0;Remaining Q0;Remaining Q45;Remaining Q208;0
490820;870;45;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q208;0
490822;892;208;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
490824;684;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
491829;533;8;1;Remaining Q0;Remaining Q24;Remaining Q33;Remaining Q147;0
491831;792;24;2;Remaining Q0;Remaining Q0;Remaining Q33;Remaining Q147;0
491833;901;33;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q147;0
491835;935;147;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
491837;788;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
492841;533;12;1;Remaining Q0;Remaining Q19;Remaining Q25;Remaining Q122;0
492844;788;19;2;Remaining Q0;Remaining Q0;Remaining Q25;Remaining Q122;0
492845;902;25;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q122;0
492846;944;122;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
492848;822;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
493853;533;47;1;Remaining Q0;Remaining Q59;Remaining Q128;Remaining Q500;0
493855;753;59;2;Remaining Q0;Remaining Q0;Remaining Q128;Remaining Q500;0
493857;827;128;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q500;0
493859;766;500;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
493861;266;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
494867;533;2;1;Remaining Q0;Remaining Q16;Remaining Q11;Remaining Q52;0
494869;798;16;2;Remaining Q0;Remaining Q0;Remaining Q11;Remaining Q52;0
494871;915;11;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q52;0
494873;971;52;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
494874;919;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
495875;533;6;1;Remaining Q0;Remaining Q8;Remaining Q14;Remaining Q61;0
495877;794;8;2;Remaining Q0;Remaining Q0;Remaining Q14;Remaining Q61;0
495878;919;14;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q61;0
495880;972;61;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
495881;911;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
496889;533;10;1;Remaining Q0;Remaining Q24;Remaining Q27;Remaining Q143;0
496891;790;24;2;Remaining Q0;Remaining Q0;Remaining Q27;Remaining Q143;0
496892;899;27;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q143;0
496894;796;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
496893;939;143;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
497900;533;4;1;Remaining Q0;Remaining Q14;Remaining Q27;Remaining Q76;0
497902;796;14;2;Remaining Q0;Remaining Q0;Remaining Q27;Remaining Q76;0
497904;915;27;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q76;0
497906;955;76;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
497907;879;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
498915;533;27;1;Remaining Q0;Remaining Q49;Remaining Q95;Remaining Q346;0
498917;773;49;2;Remaining Q0;Remaining Q0;Remaining Q95;Remaining Q346;0
498919;857;95;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q346;0
498920;829;346;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
498922;483;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
499924;533;20;1;Remaining Q0;Remaining Q32;Remaining Q71;Remaining Q311;0
499926;780;32;2;Remaining Q0;Remaining Q0;Remaining Q71;Remaining Q311;0
499928;881;71;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q311;0
499930;877;311;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
499931;566;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
500927;533;7;1;Remaining Q0;Remaining Q16;Remaining Q26;Remaining Q134;0
500928;793;16;2;Remaining Q0;Remaining Q0;Remaining Q26;Remaining Q134;0
500930;910;26;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q134;0
500931;951;134;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
500932;817;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
501942;533;17;1;Remaining Q0;Remaining Q36;Remaining Q46;Remaining Q321;0
501944;783;36;2;Remaining Q0;Remaining Q0;Remaining Q46;Remaining Q321;0
501946;880;46;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q321;0
501947;901;321;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
501948;580;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
502949;533;3;1;Remaining Q0;Remaining Q10;Remaining Q18;Remaining Q98;0
502951;797;10;2;Remaining Q0;Remaining Q0;Remaining Q18;Remaining Q98;0
502952;920;18;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q98;0
502953;969;98;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
502954;871;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
503963;533;8;1;Remaining Q0;Remaining Q19;Remaining Q39;Remaining Q159;0
503965;792;19;2;Remaining Q0;Remaining Q0;Remaining Q39;Remaining Q159;0
503967;906;39;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q159;0
503969;934;159;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
503971;775;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
504970;533;8;1;Remaining Q0;Remaining Q20;Remaining Q16;Remaining Q68;0
504972;792;20;2;Remaining Q0;Remaining Q0;Remaining Q16;Remaining Q68;0
504975;956;68;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
504973;905;16;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q68;0
504977;888;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
505972;533;14;1;Remaining Q0;Remaining Q37;Remaining Q35;Remaining Q232;0
505975;882;35;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q232;0
505976;914;232;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
505974;786;37;2;Remaining Q0;Remaining Q0;Remaining Q35;Remaining Q232;0
505978;682;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
506985;533;15;1;Remaining Q0;Remaining Q29;Remaining Q45;Remaining Q188;0
506987;785;29;2;Remaining Q0;Remaining Q0;Remaining Q45;Remaining Q188;0
506989;889;45;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q188;0
506991;911;188;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
506993;723;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
507990;533;16;1;Remaining Q0;Remaining Q24;Remaining Q39;Remaining Q177;0
507992;784;24;2;Remaining Q0;Remaining Q0;Remaining Q39;Remaining Q177;0
507993;893;39;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q177;0
507995;921;177;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
507997;744;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
509003;533;4;1;Remaining Q0;Remaining Q6;Remaining Q12;Remaining Q49;0
509005;796;6;2;Remaining Q0;Remaining Q0;Remaining Q12;Remaining Q49;0
509007;923;12;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q49;0
509008;978;49;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
509010;929;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
510015;533;10;1;Remaining Q0;Remaining Q18;Remaining Q36;Remaining Q145;0
510016;790;18;2;Remaining Q0;Remaining Q0;Remaining Q36;Remaining Q145;0
510018;905;36;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q145;0
510018;936;145;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
510020;791;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
511017;533;6;1;Remaining Q0;Remaining Q10;Remaining Q14;Remaining Q63;0
511019;917;14;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q63;0
